Sz_each_site,c_xxs,c_zzs
0.6963128296436916,0.7509878447438502,0.49768638717618
0.38425123646963716,0.3120253339203665,0.13169315980107577
0.5801307573587541,0.17646729630076088,0.2712980153073678
0.4332515858720395,0.15210356492590998,0.2226086080253119
0.5506432346198904,0.11547261957363629,0.25639408495780086
0.45225126405019755,0.09855095489906028,0.23839865681281913
0.5367673130110779,0.08942820446474349,0.25259145372925695
0.4625919446961406,0.08600202894522763,0.24143377854265857
0.5285281229024503,0.07441015310092997,0.2505199436431617
0.4692035907341779,0.06662448031143367,0.24310963515888953
0.522990916671356,0.06444405423235584,0.24987736612962327
0.47385153561685384,0.06380181467155951,0.24541643819684794
0.5189698553718731,0.05722972923773885,0.24899759075007055
0.47733102560195695,0.052185823509366056,0.24390839309661047
0.515889737596431,0.05172724194326153,0.24892981773275752
0.48005570153688604,0.05191565638777875,0.2473149708859485
0.5134359136945437,0.047335434779480476,0.24835027045957858
0.4822631843623093,0.043572716862435135,0.24386430665402412
0.5114208649325844,0.04374847809284622,0.24847541108841725
0.48410032839324413,0.04426113761105438,0.24859687797524277
0.5097254017433421,0.04072006880203667,0.24800195234641498
0.4856631542087199,0.037689570645394854,0.24351534725392224
0.5082698389888602,0.0381436607069993,0.24821798568876136
0.4870173177130891,0.0387966982723912,0.2496390324610655
0.5069986830037884,0.03588431239922044,0.2477852018048743
0.48820941207776436,0.03332576588678558,0.24301556696326077
0.5058719468169892,0.03391058851850054,0.24805657985876392
0.4892735399293314,0.03462368251839745,0.25058182870940765
0.504859970050694,0.032130736213354244,0.24763522161023396
0.49023535278936625,0.02990153588375407,0.24241907273797167
0.5039401786826556,0.03054747511090561,0.24794844679488207
0.4911146128807149,0.031281929861354474,0.25149128243086977
0.5030950003543477,0.02908744705729409,0.24752188031834338
0.49192688191279743,0.027100841097994523,0.24174518833274244
0.502310454799727,0.027772672608766376,0.2478726450570212
0.4926846746787038,0.02850891397316918,0.2524057233448782
0.5015751927248595,0.026536795965340795,0.24742916781285818
0.4933982595474148,0.02473573351767116,0.2409978642866273
0.5008798079976517,0.02541434371635775,0.2478180256615613
0.4940762299108761,0.026142001542392466,0.25335261726557146
0.500216356882085,0.02434048565760795,0.24734750227868377
0.4947259380992982,0.022684682636621576,0.24017263394540633
0.49957796949678057,0.023359747038745868,0.24777829055514528
0.4953537940638507,0.024073557115771433,0.25435589380506585
0.49895858324087883,0.022406062696771784,0.24727034272565585
0.49596554056279785,0.02086702154551437,0.23925907908441008
0.4983527160662487,0.021532100337370026,0.24774970724950668
0.4965664364153377,0.022228897348110035,0.25543963104169326
0.4977552852118925,0.020668188982259167,0.2471926280516697
0.49716141424576243,0.01922408023976828,0.23824119141090655
0.4971614506129563,0.01987514395381225,0.24773008801982754
0.4977552464692916,0.020553427977496434,0.25663131397628114
0.4965664715122202,0.01907880149207555,0.2471095549373696
0.49835267255783605,0.017712718880807367,0.23709642358150135
0.4959655755627047,0.018347267442797507,0.24771835402199205
0.49895853541461693,0.01900626341712347,0.25796452910147044
0.4953538223997266,0.01760140662313177,0.24701591471979115
0.49957791810437746,0.016300421946528976,0.23579377816337674
0.4947259592174337,0.016916699486460827,0.24771431229327198
0.5002163028951067,0.017555834491476532,0.25948307660487535
0.4940762468799542,0.016207225966640267,0.24690502032501316
0.5008797505981721,0.014960417016642366,0.23429031803734704
0.4933982721958189,0.015557537477774141,0.2477186492706915
0.5015751316116439,0.016176496007202966,0.26124670768223046
0.49268468424982925,0.014872936687734126,0.2467675099850364
0.5023103896787714,0.013671353690086218,0.23252528939323427
0.491926888564848,0.01424815652470979,0.24773322013718413
0.5030949336332107,0.014846610570291133,0.26334072567058764
0.4911146153455188,0.013577922245299275,0.24658907573458097
0.5039401062496567,0.012413662137948296,0.23040991427151636
0.4902353541657408,0.012969361132523016,0.24776183494526452
0.5048598935700717,0.013547026369162928,0.26589276322894806
0.4892735370763989,0.012303264401438044,0.2463460883128124
0.5058718723988713,0.011169304003370524,0.22780918841802456
0.48820940679560254,0.011703088882199985,0.24781182527563841
0.506998606839848,0.0122595450092889,0.26910442509603794
0.4870173110490763,0.011030198438617076,0.2459963071062861
0.5082697600849466,0.009919890443158115,0.22450661507375258
0.48566314888092244,0.010430359723326173,0.2478977713263058
0.5097253173605583,0.010964531872647237,0.2733168979856256
0.4841003263989663,0.00973770957604032,0.24545738581270277
0.5114207753751774,0.008644265227835415,0.22012974623731507
0.48226318212081776,0.009130079255617575,0.24805201143093497
0.5134358185095567,0.009640957886115657,0.27916103817940396
0.4800557035656361,0.008400329672531629,0.24454812838174844
0.5158896367306711,0.0073162257391061886,0.2139748598154164
0.4773310287461018,0.007774268346363609,0.24835644601978032
0.5189697493898442,0.008259225332188643,0.2879593511074996
0.47385154169669796,0.0069797875096482154,0.24279634549223225
0.5229908055562358,0.0058958017936652975,0.20452006547911752
0.4692035973017441,0.0063206064936246345,0.2490690181305833
0.5285280064261128,0.006774855435514206,0.3030695153411538
0.4625919558190402,0.005409071155444509,0.23859692571300203
0.5367671902894554,0.004316758939642383,0.18770058596156833
0.4522512812359091,0.004695373577002145,0.2513700014231635
0.5506431115704945,0.0051065513025215295,0.33643628345666265
0.4332515988326151,0.0035237946214620236,0.22293207415951954
0.5801306440457383,0.002430799089987196,0.1476467804139882
0.384251253043848,0.0027170248483334458,0.26757296480522696
0.6963127231372732,0.0030367328157827203,0.4847667283306706
