Sz_each_site,c_xxs,c_zzs
0.9979454271206762,0.27463503483863105,0.9014593218140381
0.9823377370135908,0.04817208901956172,0.8031453189608162
0.9552512774799307,0.045838222981357604,0.8017413097734639
0.9236500619142779,0.04217779207407454,0.801069669895393
0.8951931729258233,0.038419302337918786,0.7993171526049148
0.8759750028033992,0.03446342251640597,0.7976956862126632
0.8688820520143552,0.031214433691527512,0.7958984302004795
0.8730560068141543,0.028422216934733284,0.7937217487217652
0.8845568838339817,0.026484383101946868,0.7925350486227153
0.8979230434225345,0.025086303669183355,0.7908921898508507
0.9080571336102203,0.024178292570555024,0.7912136124383762
0.9118034818448173,0.0235689276630869,0.7913555409100994
0.908728294590881,0.022970118104835877,0.7936517819946471
0.9009115269394316,0.022437249229356353,0.7960486765760346
0.8919045981541203,0.02164859797373691,0.7997246169378811
0.8852835100674532,0.020865356352377143,0.8035428007468142
0.8833385286723934,0.019845457050940398,0.8070375546077899
0.8863553828920648,0.01889103819185184,0.8105353902908718
0.892698212877569,0.01786723445168968,0.8121837068972838
0.899598594536871,0.01695310678556368,0.813731830459463
0.904303846592007,0.016130176078364963,0.8127410933782153
0.9051299939299833,0.015388097457877349,0.8116896166106515
0.9020311589019563,0.014826906927979496,0.8085348068443847
0.8965030113809485,0.014288990233182851,0.8054156769629767
0.8908995537877178,0.013961630838654187,0.8014937256712363
0.8874601378172711,0.013630569508259048,0.7976329076518862
0.8874376662916301,0.01349436880953099,0.7945608927900715
0.8906596822605328,0.013365421768518189,0.7914931474388872
0.8956705325355743,0.013358977924228573,0.7904885479590237
0.9003706980432824,0.013371496697940605,0.7894411114474137
0.9028800789411986,0.013382624024940693,0.7909441272894142
0.9022767368276132,0.013404272669544016,0.7924272413141122
0.8989256782547329,0.013296707239156425,0.7959387768228248
0.8942839045106715,0.013186984169221701,0.7994814200664853
0.890277887374459,0.012884635193078664,0.8036539507930011
0.8885148016102253,0.012583537401103042,0.8078637099636172
0.8896462055972861,0.012123295892687552,0.8109506868511596
0.8931331103193068,0.011682839665069077,0.8140332361745394
0.8974951558718283,0.011185467860517955,0.8146324867551556
0.9009317933023635,0.01071680514927274,0.8151995485998376
0.9020578389643783,0.010306527882675737,0.8129394906239031
0.9004560353133507,0.009914277484534748,0.8106707645189104
0.8968283806708534,0.009662138335880697,0.8064277744699095
0.892692496276478,0.009411210079400906,0.8022152800825492
0.8897526500594051,0.009328707718779639,0.797731293079242
0.8892035973083419,0.009242046505032759,0.793278218051291
0.8912492072884839,0.009293473088496589,0.7904145134157358
0.8950282840562647,0.009346623123913404,0.7875466393518552
0.898974017000181,0.009453441568747072,0.7875471443028392
0.901458341313832,0.009564567158828651,0.7875258864443957
0.9014583182029596,0.009617605271045892,0.7905424048308685
0.8989739482589958,0.009670928918702953,0.7935632416986063
0.8950282090690129,0.009572834466860646,0.798542582908311
0.8912491836559835,0.009471320968380291,0.80355889009154
0.8892036814240118,0.009193572371719944,0.8085434962934535
0.8897528720423749,0.008921832275554261,0.8135575117795806
0.8926928413891064,0.008524628873443981,0.8163972910664823
0.8968287915064916,0.00814632597533078,0.8192301995115246
0.9004564458925988,0.007745706367141633,0.818507791726069
0.9020582032013394,0.007365635791921341,0.8177677052977695
0.9009320955730002,0.007067239156852057,0.8135145219851325
0.8974954093994278,0.00677935097151551,0.809277965197686
0.8931333682950711,0.006639341464568678,0.8030685487530864
0.8896465544711771,0.006499384157508098,0.796909697745255
0.8885152957773361,0.006516751243396077,0.7912505837682503
0.8902785269552801,0.006533058535855398,0.7856277346169093
0.8942846440059922,0.006655802186966883,0.7829487628694622
0.8989264447331263,0.006781225991232159,0.7802643791133586
0.902277453718284,0.006913152954539687,0.7819613950660428
0.9028807038849012,0.007047358256170394,0.7836492183245567
0.9003712349939408,0.007072307442972568,0.7894906191221229
0.8956710348672857,0.007095437940939871,0.79537329520028
0.8906602464469322,0.006929580901422839,0.8034111876002394
0.8874383777835141,0.0067647779871910525,0.8115313255140988
0.8874610383524253,0.0064110920596300155,0.8186027307309581
0.8909006184986754,0.006073410303158184,0.8257281815238404
0.8965041521484118,0.005626818882534646,0.8285527536013003
0.9020322509487071,0.005212156271697352,0.8313718925433653
0.9051309237030115,0.004807905464004359,0.8279687629985897
0.9043045665335139,0.004434886888991266,0.8245684377252455
0.8995991583269434,0.004178115150069391,0.8153665386400412
0.8926987654765355,0.003935867146521323,0.8062653880623807
0.8863560835080648,0.0038668751130448006,0.7942642590514788
0.8833395133996272,0.0037993195615048667,0.7824414621733269
0.8852848236124491,0.0038986366487938524,0.7722681995179508
0.8919061264571173,0.004000776759359019,0.7622195381329868
0.9009130703900459,0.004193974475522354,0.7585648579249106
0.9087296259175831,0.004396605904416597,0.7549154033090558
0.9118044326548034,0.0045485720586807415,0.7610599207139385
0.9080576860312749,0.004703958848493707,0.7672476900926515
0.8979233334180512,0.004638921376442848,0.784074353798822
0.8845572235267014,0.004571813650607307,0.8012701158442512
0.8730567061881629,0.0041589329420469775,0.8267589273533025
0.8688833121869761,0.0037806597372755267,0.8530554253503545
0.8759767933091154,0.003041603279916559,0.882270263421645
0.8951952141704629,0.0024453847124164202,0.9124740181071842
0.923651920441106,0.0015874471138169455,0.9383670750979612
0.9552525597555245,0.0010299535897865609,0.9649822812703038
0.9823383059600792,0.0003568970388886231,0.9803193360250567
0.9979454976062592,0.00012363943810411618,0.9958950638285647
