Sz_each_site,c_xxs,c_zzs
0.5197881727103931,0.7497207862554757,0.5002270471105374
0.48803102971307544,0.3119566141100809,0.13416153051810537
0.5086002215468122,0.17634738753037704,0.273593186038657
0.49286410908973577,0.15197902563557145,0.2246256882286781
0.5055101964294044,0.11539640129347778,0.25896052603181036
0.4948575310836547,0.0985348316194429,0.2414331009320475
0.5040132179672173,0.08937276552868173,0.25489528433074626
0.49597099566561115,0.08593386512965046,0.2428912215872303
0.503111619146574,0.0743610194671277,0.2530976559070972
0.49669233975055904,0.06660927766498959,0.24667865542347878
0.502501328307901,0.06440650543414912,0.2521879244561346
0.4972028248887673,0.06376129238461525,0.2463193307815733
0.5020567829319342,0.05719445401453041,0.2515862306570127
0.4975860206395966,0.05217115776723465,0.2480192053714593
0.5017161430339334,0.051701980171912645,0.25124463458548885
0.49788612193428,0.05189622280879158,0.24765447040739494
0.5014451998027984,0.04731059827197719,0.2509501254714189
0.49812882074283626,0.04355797028495014,0.24853020568647757
0.5012233860615263,0.04373320324741249,0.2507930795914658
0.49833015442799,0.04426051759595325,0.2483573676834092
0.5010375295651932,0.04070429482245423,0.2506142505941675
0.49850069120095486,0.03767423606551234,0.2487552887844227
0.5008787706070607,0.03813766936630329,0.25053719222477366
0.4986477058868375,0.03881446446420894,0.24879857614024198
0.5007409125793489,0.03587736066795184,0.25041165544806193
0.4987763917776823,0.03330990164581195,0.2488536622538223
0.5006194638070653,0.033913878191512634,0.25037617782244154
0.49889056487811745,0.03465998934116628,0.24911185283141324
0.5005110831966153,0.03213227672789351,0.25027815042253626
0.49899310988801027,0.029884784986630858,0.2488857347107988
0.5004132165962726,0.030559889017404904,0.25026739885335025
0.49908625474857776,0.03133702148000379,0.24935592058385506
0.5003238753683447,0.02909775510638146,0.25018415665150256
0.4991717598880882,0.027083204437652386,0.2488781909922625
0.5002414679981383,0.02779444917629556,0.25018991047173766
0.49925104414019505,0.028583709226485392,0.24956043582436652
0.5001647038730965,0.026556300975216836,0.2501144476530618
0.49932527770489693,0.02471735800030269,0.2488435637018676
0.5000925093693122,0.02544600582888123,0.25013253064690655
0.4993954386800084,0.026237478987219495,0.2497424119099245
0.5000239753600935,0.024369682188004865,0.25006043296453234
0.49946236843885206,0.022665800687670663,0.24878803397195007
0.4999583141846751,0.023401829852498186,0.25008878275775254
0.49952679816433443,0.024190732623208668,0.24991278477780407
0.49989483677678725,0.022445240851648042,0.2500169196077032
0.49958938290076316,0.020847291894172504,0.24871434720855945
0.4998329117168717,0.021584807735570165,0.2500546842423921
0.4996507228840321,0.02236884695944026,0.2500795686772689
0.4997719565111204,0.020717757475614287,0.24998046770928678
0.49971138935370185,0.019203413264518698,0.2486230030932052
0.4997114159781024,0.019939256383912612,0.25002778487419686
0.499771926991191,0.02071795687850564,0.2502492087248606
0.4996507469346334,0.019139597007236893,0.24994878122228661
0.4998328795736808,0.017691529162493086,0.2485129750207273
0.4995894018560473,0.018424136512715083,0.2500065073704058
0.4998948027538298,0.01919761280209578,0.2504277523819469
0.49952681449946645,0.01767422746561605,0.24992014937127344
0.49995827757322825,0.016278427669815465,0.2483816341070752
0.49946238410532334,0.017007100944907084,0.24998991946129703
0.5000239335249268,0.017775766646911873,0.25062172746470973
0.49939545460174545,0.016293250713048282,0.2498931190235337
0.5000924655297839,0.014938672189645372,0.24822470452997433
0.4993252913395435,0.015663302925082112,0.249977609530888
0.5001646566279166,0.01642809653716485,0.2508386698467273
0.4992510550460354,0.014973627152765097,0.24986629095023408
0.5002414211436965,0.013650336713544906,0.2480355859669664
0.4991717691806989,0.014370958356579913,0.249969615008618
0.5003238213583427,0.015133260611686957,0.2510886121311851
0.49908626255092714,0.013694906909325743,0.24983812950715154
0.5004131623351908,0.0123944434369225,0.2478042453308486
0.4989931160323322,0.013111640228604397,0.2499666239822531
0.5005110240198364,0.013872666334287697,0.25138569641649
0.4988905695980852,0.012438247635143503,0.24980665890131204
0.5006194042771335,0.011152466569342694,0.2475151058076177
0.4987763945030981,0.011866890139983478,0.24997029421740927
0.5007408521560355,0.012628579594358803,0.2517513309457273
0.49864770754978816,0.01118498894823591,0.24976851940764583
0.5008787091822648,0.009906338934387669,0.24714313993563616
0.498500689485888,0.010618637315434767,0.24998408463766006
0.5010374647577072,0.0113829655705661,0.25222071614833985
0.49833015432222905,0.009914544008185576,0.24971795662784319
0.5012233186174699,0.00863551904200578,0.24664485738472589
0.4981288227905173,0.009346089854122738,0.25001585997615894
0.5014451283755514,0.010115681420277911,0.2528570520615521
0.49788612941468013,0.008601923609492234,0.2496428056105019
0.501716064035653,0.007314120113096661,0.2459379870842927
0.49758603681667035,0.008023773405088763,0.25008486228532495
0.5020566960077766,0.008802709746579797,0.25378827216853606
0.4972028381658473,0.007209185827408853,0.24951244568197284
0.5025012420146302,0.005903596702508297,0.24484434035646588
0.49669235495258335,0.0066118015112119535,0.2502480707263185
0.503111527367093,0.007405158648703948,0.2553245250263
0.4959710172802364,0.005668379616307146,0.24922710854375635
0.5040131140183207,0.004338579253904113,0.24288591109377736
0.49485755854761737,0.005042536540444864,0.2507446151224317
0.5055100911873116,0.00586086710560226,0.2584871485741108
0.49286413715166233,0.0038053451713754736,0.24826835109517947
0.5086001197358381,0.0024704933117789905,0.23815770236694295
0.4880310583872207,0.003155800871246118,0.25372228570577604
0.5197880718249177,0.004031262507295099,0.2700319918437125
