Sz_each_site,c_xxs,c_zzs
0.02626576724272926,0.746018089695891,0.5076510554295202
0.7282342351778681,0.31091695827201815,0.14198538543818034
0.36795228878353836,0.17602851161759808,0.28020141167602003
0.6119879776684047,0.15193206751626764,0.23056855659037911
0.42158210595217777,0.11522308492373425,0.26630692985017745
0.5795931507463371,0.09818793883473295,0.2507522698440635
0.44290856059036127,0.08922263390415425,0.26141330637248306
0.5640701663819516,0.08584349953728437,0.2473663994895425
0.45466669548461724,0.07424865582219815,0.26038054864257076
0.5546974160126723,0.06638352439131964,0.2576262263879858
0.4623246204569603,0.06427886608839678,0.2586484579216635
0.5482496740037813,0.06362076285312157,0.2492613731778831
0.4678522710890306,0.05709492691912475,0.25882231185338667
0.5434194498800446,0.05201533814153883,0.2606084241479982
0.4721346603255283,0.0515744667382185,0.25765673116415927
0.5395745851975113,0.05169947185893564,0.2490351128367982
0.4756291889042784,0.04720998355965163,0.25814728333381143
0.5363715321824416,0.04345510905238298,0.26277487519194465
0.4785963619820821,0.043597518505210764,0.2571594209287579
0.533607342831903,0.04400203234563206,0.24815306427783496
0.48119549022216024,0.040595569893527444,0.25777648330502234
0.5311544245340213,0.03761686708291698,0.26467450631618183
0.48352945379166623,0.03798800431479277,0.25685785642745496
0.5289285562244684,0.038487658660914636,0.2469840680160667
0.48566760567707934,0.03575500570991538,0.25754150493769135
0.5268719711062735,0.03329401396100015,0.2664738797984536
0.48765834458143414,0.03374616634456492,0.2566494980315248
0.5249437729227441,0.03425964942831991,0.2456570151693283
0.4895364223860986,0.03199298179737013,0.25737692065036477
0.5231142393650852,0.02990835392196234,0.2682418355268502
0.4913274032639027,0.030371170717898896,0.256489883008886
0.5213612778182957,0.030858844921468315,0.24422369513222186
0.49305048322040634,0.02893908894354207,0.25725245241589645
0.5196681549985646,0.027144800802682265,0.2700150394696923
0.4947203469934808,0.027581923568889603,0.25635641503613055
0.5180219505973056,0.028022783129190404,0.2427049022894998
0.4963484214586819,0.026375319289320014,0.2571522542267526
0.5164125387672793,0.024815458618479627,0.27181856486282013
0.4979437494079827,0.025206583096237658,0.25623603180603205
0.5148318311825808,0.02558888426222203,0.24110605745971614
0.4995136162413767,0.024163496436402834,0.25706731651892173
0.5132732575331165,0.022799606464229502,0.27367432330897973
0.5010639963125182,0.023132624029625924,0.2561198524879854
0.511731366986665,0.023449409002973584,0.23942323056983902
0.5025999107296465,0.02221141182058981,0.2569920243243753
0.5102015158725612,0.021016282225811776,0.27560527165219934
0.5041256984139104,0.021283018970655,0.2560008691492157
0.5086796343189588,0.021529208812737642,0.2376447480155874
0.5056452186357752,0.020453388980650244,0.2569227439081662
0.5071620205063452,0.0194069114108193,0.27763859480132463
0.5071620539796107,0.019601574600525737,0.2558725524074372
0.5056451850103268,0.019773459261420816,0.2357509347049674
0.5086796612402817,0.01884109073565113,0.25685687645336397
0.5041256624196501,0.01792815789628075,0.27980902791855156
0.5102015409224816,0.018046566296481218,0.2557275840584592
0.5025998733394303,0.0181413763831023,0.2337124304447556
0.511731386986156,0.017338068734829293,0.25679252486720777
0.5010639554266295,0.016547064870074096,0.2821631624591131
0.5132732732947751,0.016585256661360716,0.2555566641689648
0.49951357195967094,0.01660059817919767,0.23148674510762482
0.5148318396461908,0.01591524344921442,0.25672825530458787
0.4979437042905295,0.015237104427113981,0.28476608360171385
0.5164125415714527,0.015191448921857094,0.2553467760810493
0.4963483755243987,0.015124926877582512,0.2290118346333624
0.5180219480828374,0.01454869857425922,0.2566630924619015
0.4947203012439099,0.013976121015745916,0.28771243281047054
0.5196681485091919,0.013842771773077158,0.2550781602426696
0.4930504361753243,0.013691988702093457,0.22619517021217891
0.5213612715222198,0.013217361632452258,0.2565967686164335
0.49132735315769677,0.01274422974972594,0.2911458479098845
0.5231142267286595,0.01251878290036611,0.2547185099105115
0.48953637264487404,0.01228132620457761,0.22289382952264025
0.5249437580962526,0.011902558430917339,0.2565303869555301
0.48765829202197997,0.011523102492415623,0.29529603312480934
0.5268719541941963,0.011200214322862147,0.25421090142198643
0.4856675514859854,0.010873249482681917,0.21887581264365735
0.528928536690837,0.010584447483346757,0.25646845609197305
0.48352939808591133,0.010293573885648302,0.300555035834952
0.5311544022015771,0.00986570050518971,0.2534455582508598
0.48119543716488467,0.009445128946511627,0.21373892088096208
0.533607317177939,0.009240192196993307,0.2564251559299634
0.4785963115256051,0.009032481197537573,0.30765308216119125
0.5363715013818593,0.008488165545277145,0.25218456819235957
0.4756291395837198,0.007968570132837392,0.20671951538174704
0.5395745549562109,0.007841042232667867,0.25644538166631914
0.47213461143371005,0.00771046459076505,0.3181269108251852
0.5434194155879335,0.007030313768955108,0.2498193677159755
0.46785222743105925,0.006404812102120436,0.19616713630283705
0.5482496314563334,0.006345508773021449,0.25669444053485235
0.46232458437478674,0.0062836954008219014,0.33587045690634015
0.5546973672971153,0.005429659905144057,0.24433873886562646
0.4546666637977844,0.004688533864942255,0.17773114664910758
0.5640701097844718,0.0046798178949103205,0.25799591885588
0.4429085351493244,0.00466955118128624,0.37446680071703387
0.5795930834758494,0.0035423330366358328,0.2251777829521703
0.4215820879579535,0.0026859176269284375,0.13538864652581534
0.6119879112898217,0.0026737532105099208,0.26795123174294333
0.36795228263716506,0.002661207702300938,0.5302694464295803
0.7282341634301185,0.0007258063332857959,0.019124076826558884
0.026265761689066615,0.00019792969484600466,0.0006896635632406014
